u-g,g-r,r-i,i-z,class
0.46399999999999864,-0.1529999999999987,0.12900000000000134,0.2909999999999968,wd
0.41199999999999903,0.37400000000000233,0.11899999999999977,0.08200000000000074,qso
0.19500000000000028,0.36100000000000065,0.347999999999999,0.045000000000001705,wd
0.20600000000000307,0.02699999999999747,0.11200000000000188,0.10699999999999932,qso
0.0710000000000015,0.03300000000000125,0.12599999999999767,0.06400000000000006,qso
0.4969999999999999,-0.10500000000000043,-0.1039999999999992,-0.1059999999999981,wd
0.3960000000000008,0.010999999999999233,0.19699999999999918,0.06400000000000006,qso
0.3509999999999991,-0.2220000000000013,-0.2889999999999979,-0.2240000000000002,wd
0.017000000000003013,-0.10600000000000165,-0.18900000000000006,-0.26399999999999935,wd
0.38300000000000267,0.04399999999999693,-0.06499999999999773,-0.0519999999999996,wd
2.5937780000000004,1.301279000000001,0.5865939999999981,0.3429910000000014,star
2.435942999999998,1.2821369999999987,0.5547690000000021,0.24062399999999862,star
0.4640000000000022,-0.13300000000000267,-0.21099999999999852,-0.18599999999999994,wd
1.3729580000000006,0.4857270000000007,0.09240199999999987,0.15912600000000054,star
0.013999999999999346,0.10100000000000264,0.254999999999999,0.11400000000000077,qso
1.9479299999999995,0.7634489999999996,0.25351700000000044,0.1336049999999993,star
2.2627370000000013,0.9915009999999995,0.33648900000000026,0.21637300000000081,star
0.8219260000000013,0.20575900000000047,0.08000399999999885,-0.008452000000001902,star
1.7873389999999993,0.6594809999999995,0.2028540000000003,0.07355499999999893,star
0.3240000000000016,0.1609999999999978,0.11100000000000065,0.19699999999999918,qso
0.43700000000000117,0.6859999999999999,0.2539999999999978,0.2789999999999999,qso
0.9008889999999994,0.36787900000000207,0.1335509999999971,0.03043000000000262,star
0.019999999999999574,0.06400000000000006,0.2959999999999994,0.08899999999999864,qso
-0.17499999999999716,0.42299999999999827,0.010000000000001563,-0.15000000000000213,qso
0.06900000000000084,-0.2560000000000002,0.27699999999999925,0.4529999999999994,wd
-0.3910000000000018,-0.42799999999999727,-0.3240000000000016,-0.33999999999999986,wd
0.13400000000000034,0.003999999999997783,0.1930000000000014,0.006000000000000227,qso
0.0,0.11299999999999955,-0.05799999999999983,0.40500000000000114,qso
1.165528000000002,0.41595200000000077,0.15029399999999882,0.04780500000000032,star
0.6370000000000005,0.20599999999999952,0.3990000000000009,0.3620000000000019,qso
0.2069999999999972,0.29100000000000037,0.0,-0.08899999999999864,qso
0.053000000000000824,0.05799999999999983,0.17600000000000193,0.1109999999999971,qso
0.19099999999999895,0.16000000000000014,0.2890000000000015,0.04299999999999926,qso
0.11100000000000065,0.09499999999999886,0.36400000000000077,0.04899999999999949,qso
0.5190000000000019,-0.03200000000000003,-0.08099999999999952,-0.16900000000000048,wd
0.1529999999999987,0.3710000000000022,0.038999999999997925,0.018000000000000682,qso
0.5470000000000006,0.593,0.8309999999999995,0.5410000000000004,wd
0.26000000000000156,-0.1269999999999989,0.007999999999999119,-0.2759999999999998,wd
0.7409999999999997,-0.0259999999999998,0.18799999999999883,0.31700000000000017,qso
0.5209999999999972,-0.2129999999999974,-0.2010000000000005,-0.18100000000000094,wd
-0.1930000000000014,-0.3619999999999983,-0.3210000000000015,-0.2970000000000006,wd
1.075488,0.37199399999999905,0.18048700000000117,-0.010023999999999589,star
2.164722000000001,0.8713669999999993,0.32889499999999927,0.1726309999999991,star
0.4989999999999988,-0.08799999999999741,-0.1720000000000006,-0.31599999999999895,wd
1.8952600000000004,0.6348449999999985,0.2480399999999996,0.11672500000000241,star
1.3766459999999974,0.4646000000000008,0.1426790000000011,0.08157999999999888,star
0.07899999999999707,-0.11499999999999844,-0.16999999999999815,-0.240000000000002,wd
0.1509999999999998,0.06400000000000006,0.25700000000000145,0.054999999999999716,qso
0.18799999999999883,0.16100000000000136,-0.03500000000000014,0.05600000000000094,qso
0.1960000000000015,0.19399999999999906,0.3210000000000015,0.11499999999999844,qso
0.15500000000000114,0.19900000000000162,0.00999999999999801,0.3940000000000019,qso
0.7630000000000017,0.9019999999999975,0.7040000000000006,0.40499999999999936,wd
0.4529999999999994,-0.13099999999999667,-0.15800000000000125,-0.23100000000000165,wd
1.4882189999999973,0.5952320000000029,0.209973999999999,0.12253399999999814,star
0.29799999999999827,0.012000000000000455,0.18599999999999994,-0.004000000000001336,qso
1.1533760000000015,0.10838599999999943,0.06391499999999972,-0.023097999999999175,star
0.4969999999999999,-0.014999999999997016,-0.1390000000000029,-0.2339999999999982,wd
1.5916850000000018,0.6345309999999991,0.3529309999999999,-0.045852000000000004,star
1.0880009999999984,0.41069399999999945,0.1907810000000012,0.12580499999999972,star
2.1419539999999984,0.817140000000002,0.26848899999999887,0.09688700000000061,star
0.379999999999999,-0.1750000000000007,-0.13700000000000045,-0.2519999999999989,wd
0.3780000000000001,0.2749999999999986,0.1980000000000004,0.1980000000000004,qso
0.9054839999999995,0.2599070000000001,0.10039399999999965,-0.014048000000000727,star
0.9681320000000007,0.37915200000000127,0.10752099999999842,-0.015167000000001707,star
0.8815269999999984,0.21061700000000272,0.08802799999999777,0.0189060000000012,star
0.14000000000000057,0.28500000000000014,0.006999999999997897,-0.14300000000000068,qso
0.4400000000000013,-0.1720000000000006,-0.1609999999999978,-0.18599999999999994,wd
0.2710000000000008,-0.2560000000000002,-0.26799999999999713,0.011999999999996902,wd
0.3940000000000019,0.012000000000000455,-0.05700000000000216,-0.0730000000000004,wd
1.0889279999999992,0.3484090000000002,0.1737169999999999,0.03028699999999951,star
0.21899999999999764,0.5040000000000013,0.18700000000000117,0.04100000000000037,qso
0.38700000000000045,0.015999999999998238,-0.06099999999999994,-0.16900000000000048,wd
0.26399999999999935,-0.13800000000000168,-0.1789999999999985,-0.2220000000000013,wd
